,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Cuba,CUB,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.35900116,31.28199959,29.89699936,30.00699997,30.11000061,31.02499962,31.67700005,32.3409996,32.72700119,33.75299835,34.97200012,35.56800079,36.43199921,37.44900131,38.42900085,39.45500183,40.18700027,40.43799973,41.57699966,40.77000046,40.21500015,40.37099838,40.56299973,40.72499847,41.25299835,41.30400085,41.54199982,41.51499939,41.38700104,38.60200119,39.08000183
Curacao,CUW,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.67100143,42.02899933,41.87099838,42.68700027,43.44400024,43.84799957,44.45899963,45.31100082,44.20700073,45.03900146,48.35400009,49.81100082,50.93099976,50.1570015,49.43199921,51.08499908,52.95600128,53.27000046,53.34000015,53.89199829,52.84000015,50.41400146,48.19800186,49.58000183,49.01800156,48.68799973,50.26499939,52.20500183,52.71300125,52.11700058,52.65100098
Czech Republic,CZE,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.26800156,50.74700165,49.48899841,49.85100174,49.81800079,49.41199875,48.92100143,47.75699997,46.64899826,46.07500076,46.1969986,46.40499878,45.94400024,45.61600113,45.70500183,46.09199905,46.42599869,46.56700134,45.72100067,45.14899826,45.56100082,45.92699814,46.69499969,47.09799957,48.13199997,49.44400024,50.42300034,51.30500031,51.34799957,50.29299927,49.7879982
Germany,DEU,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.95100021,43.92100143,43.17499924,42.86100006,43.10400009,43.26900101,43.10699844,43.37599945,44.4679985,44.83000183,45.47800064,45.32300186,45.13800049,44.4659996,45.5530014,46.71099854,47.81700134,48.52099991,49.06499863,49.59400177,50.97900009,51.22499847,51.89799881,52.23699951,52.40999985,53.5870018,54.0719986,54.3390007,55.04600143,54.91999817,55.04399872
Djibouti,DJI,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.843000412,8.895999908,8.956999779,9.045999527,9.093000412,9.170999527,9.227000237,9.267999649,9.333999634,9.423999786,9.498999596,9.607999802,9.727999687,9.836999893,9.928999901,10.07999992,10.2130003,10.34700012,10.47799969,10.63399982,10.72200012,10.79699993,10.8760004,10.9659996,11.06099987,11.10299969,11.18000031,11.27200031,11.34399986,10.46500015,10.44099998
Dominica,DMA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5019989,56.22800064,54.99499893,53.04000092,52.48799896,53.82300186,55.2159996,55.69499969,56.49300003,57.22100067,56.80400085,57.63499832,56.2840004,57.09799957,57.20100021,58.1609993,58.10300064,57.4620018,56.25899887,54.86399841,54.11899948,53.61000061,53.17399979,52.93799973,53.02500153,53.88499832,54.12900162,54.48699951,54.93299866,54.29700089,54.86899948
Dominican Republic,DOM,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.45400047,32.29499817,32.74499893,32.82500076,33.2179985,33.60800171,34.26399994,34.72200012,35.13399887,35.43299866,33.97999954,35.89199829,35.15499878,35.13700104,35.80899811,36.86899948,37.10499954,38.65299988,35.77099991,38.65599823,39.93399811,40.96500015,40.26200104,40.89300156,42.8429985,43.52099991,44.97800064,45.64599991,47.45299911,43.06100082,43.34199905
Algeria,DZA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.211000443,8.850000381,8.675999641,8.524000168,8.067000389,8.453000069,8.831999779,8.81499958,8.756999969,8.715000153,9.065999985,9.279999733,9.605999947,10.67399979,10.9460001,11.35999966,10.99199963,11.33300018,11.41800022,11.47200012,11.9090004,13.13099957,13.89900017,13.18599987,13.60000038,13.85400009,13.72200012,13.60099983,13.50699997,12.13199997,12.21199989
East Asia & Pacific (excluding high income),EAP,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.25947377,67.18167913,66.70593743,66.40727305,66.15166597,65.91756801,65.5036551,65.24385677,64.92866242,64.75290781,63.84344632,62.96512719,62.26384586,61.64901433,61.07759475,60.6443596,60.59749222,60.13255666,59.66830891,59.34243084,59.62902505,59.57302307,59.32892177,59.33055026,59.2215873,59.11030412,58.92131037,58.9816277,58.89799374,57.4444196,57.3591357
Early-demographic dividend,EAR,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.49027629,33.63544046,33.40532578,33.63742602,33.39591703,33.4840335,33.56572087,33.73275158,33.70644177,33.65031269,33.59170369,33.35093971,33.50888072,33.64804901,33.81747139,33.48929247,33.40296011,33.05955918,32.71785218,32.44831399,32.00518656,31.61354731,31.4160353,31.27929586,31.1884625,31.14661013,31.12989291,31.07496875,31.42263881,28.90540531,29.68923478
East Asia & Pacific,EAS,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.63704265,64.5780203,64.13601449,63.91562744,63.71783279,63.5580094,63.25345749,62.88547605,62.6004829,62.52393448,61.75164528,60.97114541,60.35313144,59.89359907,59.45066766,59.13132792,59.12450937,58.72560064,58.25776364,57.98550998,58.2658627,58.23629472,58.10716114,58.16807626,58.13013156,58.10010069,58.01806066,58.18594936,58.19114313,56.83602901,56.80116654
Europe & Central Asia (excluding high income),ECA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.81070834,50.65965583,48.78769838,47.79442911,46.80406401,45.72231897,44.58498639,43.68444792,44.78961514,44.86593428,44.88144478,45.11713158,44.7108147,44.41041293,44.55800305,44.79986052,45.40315882,45.35883379,44.73892719,44.92765952,45.40377238,45.62153081,45.52884818,45.44269639,45.30817846,45.35817092,45.55384144,45.66320417,45.3950043,43.84262698,43.59988217
Europe & Central Asia,ECS,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.64384328,45.40880241,44.20529088,43.6484483,43.28082525,42.96004088,42.60045326,42.51183085,43.38137372,43.69740651,43.98153216,44.28347264,44.30072659,44.21865965,44.61152623,45.12065544,45.81835635,46.10290761,45.59157639,45.54607817,45.82022672,45.8939175,45.83302523,46.02726238,46.22655372,46.62627089,47.03666825,47.37879869,47.53619754,46.52770488,46.65686412
Ecuador,ECU,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6570015,44.61700058,44.63199997,45.06000137,45.05699921,45.02700043,45.52899933,48.46300125,47.63600159,47.38899994,47.49300003,46.81100082,46.07899857,49.66400146,49.41899872,50.34600067,49.87099838,49.37599945,46.69599915,45.58300018,45.00799942,46.20600128,46.33100128,45.68199921,49.53499985,52.14699936,53.38700104,52.07500076,51.89599991,44.75299835,49.18600082
"Egypt, Arab Rep.",EGY,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.61199951,19.17300034,17.41799927,17.95199966,16.6970005,17.25099945,16.44400024,15.9460001,16.72200012,15.87899971,16.0189991,13.91800022,14.55000019,14.80799961,15.43799973,16.28800011,19.13599968,17.85000038,17.88400078,18.14500046,17.53800011,17.15800095,17.50900078,17.66200066,17.21699905,17.7310009,17.1970005,14.56000042,12.52799988,11.77999973,11.64999962
Euro area,EMU,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.36975108,38.06234839,37.44412456,37.26046095,37.462432,37.71648735,37.95806475,38.60094291,39.55604916,40.41580536,41.14996711,41.68267195,42.27849828,42.4363005,43.16464575,43.98098917,44.83285105,45.36603463,44.91431533,44.77947345,44.94099542,44.79014706,44.61443739,44.79160429,45.16158851,45.83996342,46.43330297,46.97921118,47.56462165,46.91304765,47.46049421
Eritrea,ERI,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.92199707,67.64499664,67.41100311,67.18900299,66.9980011,67.01699829,67.08100128,67.23100281,67.37599945,67.53800201,67.80000305,68.06600189,68.38300323,68.77500153,69.05200195,69.04000092,69.03800201,69.09200287,68.9469986,68.62200165,68.48300171,68.37200165,68.26200104,68.13200378,67.93499756,67.93299866,67.95899963,68.02300262,68.05699921,61.98799896,63.75299835
Spain,ESP,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.89299965,25.83399963,25.00200081,24.83300018,25.54199982,26.27599907,27.38999939,28.16300011,30.14599991,32.38899994,33.58200073,35.34899902,36.77700043,38.23400116,40.92499924,42.48600006,43.74000168,43.90200043,42.13000107,41.61399841,41.29800034,40.06499863,39.14799881,39.61100006,40.61999893,41.7120018,42.61899948,43.49900055,44.26499939,42.61700058,43.81800079
Estonia,EST,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.98199844,59.79999924,56.02000046,54.93099976,52.77700043,50.95399857,49.1629982,48.06800079,46.30899811,46.52700043,45.4070015,46.72000122,46.96900177,48.58800125,49.89599991,51.7120018,52.01100159,51.90800095,49.04700089,47.31999969,49.21900177,50.35800171,50.87200165,50.85900116,52.48400116,52.93099976,54.02600098,54.30899811,54.82699966,53.74900055,53.9679985
Ethiopia,ETH,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.39199829,64.3710022,64.41200256,64.38999939,64.9240036,65.44999695,65.91699982,66.3730011,66.86799622,67.76300049,68.65799713,69.51499939,70.3769989,71.28700256,72.13899994,72.13200378,72.1289978,72.12200165,72.11100006,72.11299896,72.10099792,72.08799744,72.08599854,72.17199707,72.26300049,72.33499908,72.41500092,72.49099731,72.57299805,68.15699768,68.93299866
European Union,EUU,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.28933983,40.91804767,40.10981701,39.81405297,39.86846469,39.89412994,40.18140207,40.65801069,41.28900891,41.6855469,42.12185989,42.12573706,42.46511447,42.54164223,43.04363935,43.88310062,44.76843303,45.31195531,44.87375255,44.6568342,44.75768434,44.69495608,44.56888176,44.89425373,45.30838465,45.95581238,46.64727674,47.17689929,47.64666786,47.00004864,47.48061051
Fragile and conflict affected situations,FCS,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.03833731,53.00315929,52.89526406,52.63212897,52.54702481,52.38365012,52.32162464,52.26468192,52.12418371,52.09510577,51.9273316,51.61344512,51.39114206,51.37489104,51.41321801,51.14390418,50.88214212,50.58486894,50.18195528,49.76896844,49.59716425,48.85788897,48.36174761,48.0448081,47.98466875,47.45666891,46.89054173,46.94710043,46.64447618,44.48515098,44.43298027
Finland,FIN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.81700134,50.89199829,47.49100113,46.63000107,47.1629982,46.09999847,46.50999832,47.61800003,49.15999985,49.45100021,50.45000076,51.07799911,50.9090004,50.35499954,51.86399841,52.43500137,53.23300171,53.52999878,52.63499832,51.73199844,51.82699966,52.02199936,51.34400177,51.05899811,50.68000031,50.27099991,50.55899811,51.80199814,52.34999847,51.11299896,52.51699829
Fiji,FJI,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.55599976,37.56800079,37.51399994,37.49300003,37.44900131,37.43099976,36.97299957,36.61899948,36.29700089,35.80199814,35.43199921,35.03699875,34.60900116,34.24300003,33.0340004,34.72900009,36.41199875,38.15999985,39.88299942,41.68899918,43.45500183,42.00600052,40.62599945,39.23799896,37.69100189,36.15499878,36.1969986,36.19100189,36.15100098,35.69900131,35.18000031
France,FRA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.37599945,41.17200089,41.31600189,40.97299957,41.38700104,41.51200104,41.27500153,41.70399857,42.09700012,43.08000183,43.73600006,44.27600098,45.72399902,45.18600082,45.78099823,45.91600037,46.77799988,47.29899979,46.91600037,46.7879982,46.64300156,46.7179985,46.66600037,46.4620018,46.47800064,46.45000076,46.49599838,46.76499939,46.97399902,46.59600067,47.73899841
Faroe Islands,FRO,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.13000107,32.08599854,32.11399841,31.88999939,31.68600082,31.46699905,31.27700043,31.08099937,30.85099983,30.71299934,30.57699966,30.42000008,30.28800011,30.13299942,29.98699951,29.60899925,29.29400063,28.8560009,28.47500038,28.09900093,28.21999931,28.31999969,28.41600037,28.4829998,28.54299927,28.47200012,28.41399956,28.38100052,28.38400078,27.37299919,27.18600082
United Kingdom,GBR,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.44599915,48.56900024,48.46699905,48.69400024,48.92300034,49.63700104,50.29600143,50.56700134,51.02199936,51.55899811,51.85800171,52.26399994,52.34500122,52.62799835,53.01399994,53.1269989,52.91500092,53.10599899,52.5340004,52.20000076,52.06999969,52.24100113,52.75799942,53.70000076,54.26599884,54.8030014,55.35200119,55.73899841,56.39599991,56.16799927,55.54800034
Georgia,GEO,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.40299988,55.65100098,56.48099899,55.69200134,55.54700089,52.07799911,50.97900009,48.92200089,51.05400085,49.22700119,51.88399887,49.70600128,50.80199814,50.09199905,48.77199936,47.32500076,47.93299866,44.54800034,44.11399841,45.91799927,46.30099869,46.67200089,47.23199844,48.9679985,50.6969986,50.55099869,49.42699814,49.29899979,48.97700119,42.45600128,46.07699966
Ghana,GHA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.76699829,71.76300049,70.98000336,70.17500305,69.38700104,68.59500122,67.79299927,66.99900055,65.17099762,64.79100037,65.0759964,65.35299683,65.6190033,65.87000275,66.11000061,66.33899689,65.65799713,65.01300049,64.31400299,63.65599823,63.11600113,62.50699997,61.9129982,61.29999924,60.70800018,61.47100067,62.26100159,62.29800034,62.34700012,61.53300095,61.32500076
Gibraltar,GIB,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.92200089,60.84999847,60.80899811,60.77500153,60.76699829,60.6969986,60.65599823,60.6269989,60.62799835,60.64300156,60.5929985,60.56999969,60.47800064,60.42699814,60.38800049,60.34500122,60.34999847,60.32400131,60.29199982,60.32699966,60.33599854,60.35300064,60.36500168,60.39199829,60.42300034,60.54399872,60.625,60.68999863,60.77700043,57.70899963,58.03499985
"Gambia, The",GMB,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.98300171,39.78900146,39.61899948,39.81100082,40.02399826,40.25400162,40.49700165,40.72100067,40.96500015,41.18600082,41.40800095,41.58000183,41.84700012,42.06299973,42.22600174,42.44300079,42.66899872,42.89199829,43.09899902,43.29899979,43.42100143,43.69900131,43.7480011,43.7879982,43.88499832,43.90499878,43.96300125,44.02799988,44.08300018,41.17300034,41.66799927
Guinea-Bissau,GNB,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.2820015,59.1969986,59.17399979,59.18000031,59.22800064,59.17100143,59.16400146,59.24000168,59.31299973,59.41400146,59.34400177,59.30799866,59.34899902,59.48899841,59.5530014,59.63499832,59.74399948,59.91999817,59.91699982,59.76200104,59.85599899,59.96300125,60.05400085,60.11000061,60.09000015,60.05599976,60.08499908,60.1570015,60.1780014,58.81700134,58.95299911
Equatorial Guinea,GNQ,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.06000137,44.92399979,44.81800079,44.75999832,44.75899887,44.78499985,44.87900162,45.04100037,45.16999817,45.29000092,45.20700073,45.1590004,45.15100098,45.20000076,45.15299988,45.23199844,45.3429985,45.50299835,45.47800064,45.31499863,45.42100143,45.57699966,45.75099945,45.88299942,45.93700027,45.93000031,46.02899933,46.16799927,46.23799896,43.93399811,44.62900162
Greece,GRC,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.57999992,29.50200081,29.50699997,29.86400032,30.20000076,30.50699997,30.42200089,32.68799973,32.86299896,33.33800125,33.14199829,33.82099915,34.73199844,35.22999954,35.49900055,36.48500061,36.77899933,37.46500015,37.65399933,36.81200027,34.29899979,31.51199913,29.97100067,30.73900032,31.76600075,32.30199814,33.00400162,33.50699997,34.79999924,34.82899857,35.13800049
Grenada,GRD,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.45600128,38.68500137,38.8219986,39.00600052,39.30599976,39.37200165,39.63999939,39.97200012,40.18299866,40.36500168,40.44900131,40.68799973,40.78699875,41.00500107,40.69900131,40.41699982,40.11899948,39.76399994,39.4109993,39.13700104,38.95299911,38.79899979,38.50799942,38.89300156,37.3390007,38.40100098,37.5340004,38.09199905,38.36899948,34.64799881,35.63100052
Guam,GUM,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.51699829,57.38000107,56.57500076,55.59000015,55.56600189,55.48300171,54.86199951,55.96500015,52.84000015,52.22000122,51.58800125,49.20100021,48.79700089,48.56999969,50.61199951,51.07099915,43.56000137,45.9070015,48.13899994,51.25,47.29600143,49.76100159,50.18099976,52.31000137,52.68000031,53.4679985,53.42699814,53.31600189,53.36199951,50.04999924,50.27199936
Guyana,GUY,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.04899979,32.69100189,33.30500031,32.85599899,32.38199997,31.8939991,31.37999916,30.84199905,30.35099983,29.83799934,29.38100052,28.90999985,29.43499947,29.98699951,30.5359993,31.13500023,31.49500084,31.83699989,32.20000076,32.54299927,32.88299942,33.19900131,33.5019989,33.80899811,34.12900162,34.47700119,34.81900024,35.17100143,35.48699951,32.06800079,32.43500137
High income,HIC,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.59697443,45.47817483,45.17883769,45.42412048,45.64590024,45.89704832,46.30237331,46.40785747,46.78791638,47.14406616,47.25106217,47.17118326,47.28402232,47.41957043,47.8549265,48.40777892,48.84830191,49.02157407,48.19843021,47.94027233,47.97204763,47.9787602,48.12136688,48.50142038,48.86716091,49.38375017,49.90800479,50.44569973,51.01795393,49.41628167,50.15360138
"Hong Kong SAR, China",HKG,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.04800034,45.42200089,45.66899872,46.44900131,46.13999939,46.66699982,47.05899811,46.75,46.36500168,47.01399994,48.69800186,48.87200165,48.40299988,48.94100189,49.625,50.66699982,51.27099991,51.56499863,50.93700027,50.0909996,51.4620018,52.04999924,52.86100006,52.89199829,52.98300171,53.09400177,53.47499847,53.76900101,53.67200089,51.5909996,51.16500092
Honduras,HND,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.61399841,43.08100128,43.45100021,43.24399948,43.60699844,43.16799927,43.91999817,43.625,43.68700027,42.01300049,41.51300049,40.80799866,39.67200089,38.55899811,38.96699905,36.9980011,36.42100143,38.13199997,39.3730011,40.52500153,37.3390007,36.50099945,40.30699921,41.84700012,42.5320015,41.9070015,42.24000168,46.53300095,41.00400162,36.60699844,37.29100037
Heavily indebted poor countries (HIPC),HPC,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4260991,60.26246401,60.19180146,60.12178932,60.19276212,60.24322224,60.3072057,60.34798013,60.31591593,60.34614937,60.42162504,60.46448805,60.49951084,60.60232256,60.72278455,60.52050241,60.26537746,60.00531273,59.57979233,59.07588711,58.7852497,58.45978972,58.49485948,58.52128111,58.38370285,58.50402232,58.62571879,58.8175893,58.76429276,56.35834197,56.7236792
Croatia,HRV,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.89199829,40.68899918,40.57799911,40.34500122,40.29899979,40.27299881,40.04899979,38.99100113,37.7179985,36.30500031,34.78900146,36.30699921,36.06100082,36.88999939,36.65000153,37.31399918,40.01200104,41.00600052,41.71300125,40.4679985,38.5019989,37.43899918,37.13100052,37.9679985,38.97499847,39.18999863,40.16600037,41.27799988,41.95999908,41.31399918,41.97399902
Haiti,HTI,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.9129982,51.93600082,52.0340004,52.07899857,52.38299942,52.30500031,52.27099991,52.24900055,52.24200058,51.44100189,50.93600082,50.44499969,49.95800018,49.36800003,48.91400146,48.44499969,48.06700134,48.60699844,49.2859993,49.70199966,50.57500076,50.95800018,51.38600159,51.65000153,51.73899841,51.86000061,51.9640007,52.07099915,51.92399979,49.09700012,49.17900085
Hungary,HUN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.14099884,42.68899918,40.10300064,38.77199936,37.08300018,36.34700012,36.0359993,37.24499893,38.88199997,39.26699829,39.10300064,39.27000046,40.05899811,39.75,39.85499954,39.94499969,39.63299942,39.29800034,38.65399933,39.09700012,39.13000107,40.20399857,40.55699921,42.7859993,44.03699875,45.59899902,46.17200089,46.77099991,47.08100128,46.36999893,49.80799866
IBRD only,IBD,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.44686419,49.4423717,49.04339815,48.83032086,48.50900574,48.21248067,47.94643689,47.72550944,47.60458538,47.53118879,47.20793799,46.84197958,46.61278445,46.54009317,46.4888259,46.12922914,45.95452386,45.4536469,44.8443259,44.31530682,44.05337773,43.74763594,43.50371981,43.32931806,43.11793905,42.89160633,42.69519016,42.54769041,42.60409937,40.23039295,40.61818627
