,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Cuba,CUB,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.13400269,65.1230011,65.11199951,65.17099762,65.09400177,65.38800049,65.46099854,65.71700287,65.73300171,65.96199799,66.39499664,66.69400024,67.1190033,67.00700378,66.70500183,66.57900238,66.51399994,66.81600189,68.08599854,66.80200195,67.7539978,67.49500275,67.68399811,68.2519989,68.37599945,68.81400299,69.05000305,69.2559967,69.39299774,66.05899811,66.66400146
Curacao,CUW,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.08300018,73.875,73.58799744,73.05400085,72.68699646,71.95600128,71.2460022,70.76300049,69.21600342,69.48300171,70.04499817,69.71900177,70.03500366,70.28700256,70.08799744,70.10900116,70.73400116,70.49700165,67.36799622,66.70700073,64.72200012,61.56399918,58.37799835,57.44800186,57.02500153,58.00999832,59.42200089,62.20500183,64.375,63.8390007,65.08200073
Czech Republic,CZE,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.56800079,69.70999908,68.85800171,68.87400055,69.03600311,69.08799744,68.02500153,67.03600311,64.97799683,64.20400238,64.22299957,64.84700012,64.25299835,63.27700043,64.28700256,64.58899689,65.45700073,65.85900116,64.33100128,63.70199966,63.59600067,63.60900116,64.05999756,64.71800232,65.13500214,66.0759964,66.94200134,67.49299622,67.36399841,66.61699677,66.5059967
Germany,DEU,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.6269989,67.12799835,65.43900299,64.19499969,63.75899887,62.55500031,61.57400131,61.36600113,61.64400101,61.58200073,61.0870018,59.99499893,58.73300171,57.47999954,58.63800049,59.50400162,60.60900116,61.4129982,60.84500122,61.17900085,62.50699997,62.74499893,62.75899887,62.82099915,62.60699844,63.63100052,63.96900177,64.27899933,65.09899902,63.7480011,63.48899841
Djibouti,DJI,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.26599884,42.20199966,41.91799927,41.72700119,41.59000015,41.37400055,41.27700043,41.22200012,41.125,40.89599991,40.82400131,40.66699982,40.4070015,40.06700134,39.65800095,38.95700073,38.19300079,37.43399811,36.72399902,36.16799927,35.90999985,35.73199844,35.63399887,35.5530014,35.43700027,35.37099838,35.2480011,34.93799973,34.62799835,33.29700089,33.30599976
Dominica,DMA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.07800293,67.93399811,65.51399994,65.61699677,68.0039978,67.92900085,68.85800171,68.33599854,68.5719986,68.19300079,68.29000092,68.23500061,67.81199646,68.09899902,67.94200134,68.73300171,68.49099731,68.0759964,64.38999939,62.40299988,62.29800034,61.39400101,60.6969986,61.19200134,62.01900101,62.12400055,62.20700073,62.9090004,63.65000153,62.85200119,63.5379982
Dominican Republic,DOM,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.01899719,75.01799774,74.90599823,74.81199646,74.76699829,74.69599915,74.61299896,74.48799896,74.3730011,74.25700378,72.42900085,71.5530014,70.30699921,71.42099762,69.96099854,71.25,71.42299652,71.08200073,69.16899872,68.94200134,69.41200256,70.03700256,69.71499634,70.33300018,71.92099762,72.48500061,72.69599915,74.65299988,74.87000275,70.48899841,70.83799744
Algeria,DZA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.58000183,57.78099823,56.7879982,55.97100067,52.80400085,55.37599945,57.3429985,55.85599899,54.07300186,52.44900131,53.87400055,54.49300003,55.6570015,59.37200165,60.69800186,62.37799835,61.0359993,62.30599976,62.73199844,63.36100006,60.13999939,61.39899826,63.74599838,60.4469986,60.20299911,61.0719986,61.0379982,61.02000046,61.04399872,57.34700012,57.75
East Asia & Pacific (excluding high income),EAP,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.69453607,81.55832761,81.13627802,80.82787223,80.57648701,80.3268319,79.99278128,79.60281132,79.3489956,79.27780489,78.75203341,78.05459226,77.47900299,77.26389109,76.70309937,76.41320366,76.15590045,75.6700934,75.28623206,75.15727621,75.35876634,75.18718719,74.80085772,74.63136282,74.33818855,74.00831775,73.60934348,73.41652101,73.01886853,71.76169261,71.74556381
Early-demographic dividend,EAR,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.15820777,77.92172576,77.67766046,77.44342797,77.03128987,76.94330353,76.99777762,76.68348154,76.3820589,76.18019439,75.95391607,75.57649196,75.50604427,75.70370258,75.51571733,75.35543978,75.06512451,74.75335797,74.15553287,74.03314652,73.78847706,73.57768118,73.1643606,72.68398195,72.23225876,71.78822949,71.48110946,71.16907028,71.08445337,66.70588675,68.19944881
East Asia & Pacific,EAS,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.72506805,80.62244929,80.22391838,79.9516114,79.71429358,79.47333481,79.17136588,78.62988349,78.33121909,78.28374119,77.7387033,77.07156378,76.52687988,76.35147585,75.87746356,75.63459198,75.4389334,74.95940646,74.45748156,74.3252761,74.53329888,74.37829745,74.03488157,73.9181673,73.66076617,73.37937337,73.0575284,72.93485811,72.59802604,71.39915984,71.384668
Europe & Central Asia (excluding high income),ECA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.3022524,69.18193811,67.8043511,66.06143678,64.82538416,63.56516864,62.21236704,60.92594102,61.56106841,62.01244087,61.51592551,61.12284388,60.77306106,60.83687393,61.20316935,61.25228167,62.2565412,62.78103688,61.33643687,62.1541359,62.84118767,63.30065125,63.50206675,63.59316647,63.81391867,63.97476538,64.32142452,64.65049562,64.20774342,62.31479967,62.49691879
Europe & Central Asia,ECS,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.39310315,65.64602099,64.05525679,62.81701747,62.26847448,61.57527875,61.03731402,60.7304093,60.9969061,61.29804852,61.11490922,60.74090093,60.4593908,60.29358492,60.68787455,61.00674809,61.79959692,62.06639611,60.35011866,60.32987558,60.56900378,60.46165571,60.27924822,60.47221939,60.8044981,61.25831979,61.74830617,62.19277338,62.18887778,60.78217511,60.99254255
Ecuador,ECU,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6190033,76.42900085,76.32099915,76.43099976,76.26100159,76.14399719,77.30000305,78.31400299,77.98600006,78.35299683,78.58200073,78.01799774,77.35800171,78.69400024,79.65599823,80.91500092,79.66400146,78.69799805,75.61799622,74.85099792,74.48400116,74.86299896,74.55699921,75.41500092,77.23400116,77.15299988,77.86299896,76.72899628,75.60700226,68.27100372,72.34200287
"Egypt, Arab Rep.",EGY,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.54000092,67.19799805,68.27700043,69.44599915,68.84600067,69.06099701,69.29199982,68.93399811,71.03299713,68.51300049,65.72000122,63.97499847,64.10600281,66.11100006,66.33200073,67.80799866,68.27400208,69.11100006,69.15499878,71.8769989,68.41200256,67.53900146,66.57499695,65.92099762,64.43499756,64.0059967,62.22100067,63.59000015,65.23600006,63.05899811,63.12599945
Euro area,EMU,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.60173635,62.49070229,60.67510655,59.57110227,59.33228763,58.94697372,58.7822146,59.28266067,59.68179737,60.11748378,60.34885831,60.17770181,59.91324985,59.45095232,59.81622785,60.29547719,60.80734457,60.68860813,58.61993171,57.95692515,57.75724953,56.9570524,56.23378533,56.21677006,56.53776729,57.23117695,57.87027209,58.44559314,58.84192383,57.72135517,57.94110976
Eritrea,ERI,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.00099945,85.21800232,85.42900085,85.65599823,85.85700226,85.64199829,85.3730011,85.10700226,84.80000305,84.52899933,83.83799744,83.11100006,82.48000336,81.94799805,81.43099976,81.47000122,81.52799988,81.66100311,81.78399658,81.81999969,82.16799927,82.48600006,82.70899963,82.86199951,82.96199799,82.75900269,82.62400055,82.51200104,82.30599976,76.71299744,77.69300079
Spain,ESP,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.19800186,57.16199875,53.51399994,52.15200043,52.69400024,52.92699814,53.97299957,55.74100113,57.85699844,59.30799866,60.49200058,60.80699921,61.26100159,61.57699966,63.25999832,64.04100037,64.16200256,61.80899811,55.86700058,54.16199875,52.75899887,50.02700043,48.82600021,49.69900131,51.36999893,52.64699936,53.88999939,54.97800064,55.53300095,53.46300125,54.34999847
Estonia,EST,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.71800232,76.03600311,71.69000244,70.85500336,66.92199707,65.22499847,63.1570015,61.9469986,58.47399902,56.47200012,56.77899933,57.15499878,58.68199921,58.29600143,58.94800186,63.42900085,64.63400269,64.76799774,56.5890007,54.0379982,59.11199951,60.87099838,62.15599823,63.44900131,65.10399628,65.29499817,66.95600128,67.40899658,67.72699738,65.6760025,65.55200195
Ethiopia,ETH,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.86299896,86.89700317,86.98300171,86.94100189,87.00800323,87.07800293,87.10199738,87.13600159,87.21800232,87.34999847,87.48899841,87.60299683,87.72799683,87.89700317,88.02700043,87.89600372,87.76599884,87.6289978,87.48500061,87.34899902,87.19999695,87.04499817,86.89800262,86.56600189,86.23600006,85.96299744,85.68199921,85.39600372,85.1289978,81.97100067,82.29699707
European Union,EUU,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.71145542,62.68444015,60.95270804,59.9826641,59.81494009,59.43270159,59.38844229,59.68698537,59.65476046,59.70121684,59.66794812,59.09315188,58.82938469,58.44853637,58.87816475,59.50975055,60.25912338,60.42488673,58.60203905,57.99699973,57.79962149,57.20584337,56.67557809,56.90889943,57.31092747,58.00641348,58.79136103,59.373272,59.81589613,58.84856723,58.95699886
Fragile and conflict affected situations,FCS,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.38276518,72.33309151,72.22901041,72.04096638,71.82449786,71.7230823,71.68129531,71.6088606,71.32824377,71.20861074,71.09913977,70.87373482,70.78842225,70.79608011,70.84154357,70.82673854,70.65149584,70.41736825,70.37853824,70.11409627,69.97018955,69.23427458,68.62403481,68.48466622,68.3998914,67.91273458,67.53145431,67.36617013,67.0296134,64.79180189,64.87811275
Finland,FIN,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8239975,59.58499908,55.79000092,55.01100159,54.55599976,54.43999863,56.10699844,57.33800125,58.56499863,59.35499954,59.69400024,59.01900101,58.61299896,58.44599915,59.66899872,60.43500137,61.08100128,61.82899857,58.52399826,58.30099869,58.85300064,58.45000076,57.39699936,56.7480011,56.27299881,56.75699997,57.17300034,58.47299957,58.67300034,57.92599869,58.89400101
Fiji,FJI,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.89800262,76.83499908,76.75700378,76.65899658,76.58300018,76.48000336,76.48999786,76.64700317,76.84899902,76.79799652,76.91999817,77.00099945,77.03299713,77.15499878,75.41600037,75.69200134,75.8809967,76.11000061,76.2440033,76.46499634,76.58300018,75.41799927,74.28099823,73.05200195,73.35500336,73.6190033,73.41999817,73.24900055,73.15899658,72.28700256,71.85099792
France,FRA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.05899811,59.31999969,57.86700058,56.64699936,56.9980011,56.85800171,56.30500031,56.44100189,56.6570015,57.54999924,58.33399963,58.06800079,58.27199936,57.85300064,57.68099976,57.4090004,57.64500046,57.95600128,56.79299927,56.64300156,56.39400101,56.01399994,55.39799881,54.56399918,54.28900146,54.31499863,54.67200089,54.79600143,54.60900116,54.06000137,54.83499908
Faroe Islands,FRO,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.85200119,50.83000183,50.88800049,51.1609993,51.39300156,51.58599854,51.75,51.8429985,51.84799957,51.95199966,52.00299835,52.00400162,52.02399826,52.02600098,52.05599976,51.36000061,50.77299881,50.14899826,49.64199829,49.21099854,48.85499954,48.52399826,48.25999832,48.04399872,47.8730011,47.9980011,48.10900116,48.21099854,48.29100037,47.38899994,47.39799881
United Kingdom,GBR,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.89199829,64.66400146,63.08300018,63.47600174,64.13899994,64.21399689,65.26300049,65.88700104,65.41600037,65.91200256,65.96600342,65.55200195,65.91699982,65.8769989,66.01100159,65.92500305,65.92199707,65.71099854,63.4469986,63.07099915,62.8409996,63.13999939,63.29600143,64.24199677,64.81700134,65.2480011,65.22699738,65.5759964,65.4960022,63.9659996,63.91799927
Georgia,GEO,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.1190033,72.40399933,72.875,70.95300293,71.25499725,67.3690033,66.71199799,64.03099823,63.69200134,66.39900208,66.875,64.95899963,67.22799683,64.10099792,62.61999893,61.16699982,62.90499878,60.88999939,59.38899994,59.56399918,61.18099976,63.00999832,61.99300003,63.81900024,65.11799622,64.50800323,65.6269989,63.31299973,63.30199814,55.10100174,60.18600082
Ghana,GHA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.90599823,75.43800354,74.74099731,74.02700043,73.32900238,72.6289978,71.91999817,71.21800232,69.58200073,68.81700134,69.35099792,69.88500214,70.41899872,70.94599915,71.47100067,71.9940033,71.6989975,71.44400024,71.1309967,70.86299896,70.40100098,69.86699677,69.34999847,68.80999756,68.2990036,69.23999786,70.16999817,69.96299744,69.76100159,68.86000061,68.99900055
Gibraltar,GIB,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4620018,61.67300034,61.82699966,61.90499878,61.9469986,62.14799881,62.2879982,62.34899902,62.36299896,62.30199814,62.48199844,62.59199905,62.64799881,62.69200134,62.68899918,62.63899994,62.61800003,62.49900055,62.33300018,62.23199844,62.0870018,61.9090004,61.68999863,61.47299957,61.25500107,60.95399857,60.59199905,60.20399857,59.8370018,58.17599869,58.34500122
"Gambia, The",GMB,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.55699921,64.94499969,65.24299622,65.11199951,65.00700378,64.9280014,64.86499786,64.78500366,64.72499847,64.64199829,64.55799866,64.42700195,64.38400269,64.29499817,64.16000366,64.07099915,63.99100113,63.90999985,63.81600189,63.7179985,63.55799866,63.52500153,63.36600113,63.19499969,63.06499863,62.98099899,62.89599991,62.7840004,62.62400055,60.20199966,60.67300034
Guinea-Bissau,GNB,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.38899994,77.30999756,77.23500061,77.14600372,77.01200104,77,76.91999817,76.83899689,76.72100067,76.6210022,76.51300049,76.32499695,76.18000031,76.08200073,75.94000244,75.86799622,75.77200317,75.71600342,75.60700226,75.40299988,75.40200043,75.39600372,75.3239975,75.20300293,75.04599762,74.90499878,74.74700165,74.58399963,74.3730011,73.47100067,73.72399902
Equatorial Guinea,GNQ,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.62900162,60.53900146,60.44800186,60.29800034,60.03300095,59.63399887,59.15499878,58.71300125,58.30500031,57.98099899,57.70700073,57.36800003,57.1230011,56.98799896,56.84999847,56.625,56.39199829,56.23899841,56.04999924,55.76100159,55.64599991,55.49200058,55.32099915,55.13199997,54.91600037,54.77700043,54.59400177,54.43099976,54.25299835,52.80899811,53.55899811
Greece,GRC,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.08599854,60.61199951,59.97200012,60.05400085,59.70700073,59.62099838,58.2879982,60.5019989,59.78499985,59.80699921,59.48300171,59.77999878,60.25600052,60.17699814,60.10599899,60.52700043,60.65399933,60.77500153,59.47000122,57.0870018,52.67699814,47.99300003,45.91600037,45.85400009,46.7140007,47.85300064,49.19599915,50.70700073,51.57300186,50.96900177,51.35699844
Grenada,GRD,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.48699951,84.54499817,84.55899811,84.5719986,84.55999756,84.51300049,84.4940033,84.41500092,84.29699707,84.21600342,84.05999756,83.97100067,83.81500244,83.43900299,83.16500092,82.94100189,82.6760025,82.27100372,81.85900116,81.63700104,81.82800293,81.17700195,79.92700195,80.8789978,82.51300049,81.41799927,82.96099854,82.65899658,82.59700012,76.36399841,77.8239975
Guam,GUM,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.00499725,78.97200012,76.71499634,74.12200165,73.02600098,71.85199738,69.80899811,70.57099915,64.44200134,62.4129982,62.11000061,61.20899963,63.00299835,65.10700226,62.87799835,64.8769989,62.22700119,63.02399826,63.63399887,61.38700104,61.13499832,60.02000046,60.42499924,63.12400055,63.63600159,64.74199677,64.76799774,64.77600098,64.77500153,62.18299866,62.41899872
Guyana,GUY,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.73400116,72.73200226,72.73500061,72.60099792,72.41300201,72.17299652,71.875,71.52200317,71.23999786,70.91400146,70.69100189,70.43299866,69.91400146,69.42900085,68.9240036,68.48799896,67.69799805,66.87200165,66.06500244,65.21199799,64.34500122,63.42599869,62.48199844,61.54100037,60.61999893,59.73400116,58.84000015,57.95500183,57.91199875,54.32799911,54.81900024
High income,HIC,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.06235691,67.34292761,66.5220594,66.27390575,66.36393265,66.21566066,66.34647637,66.24801,66.08961804,66.28828745,65.86006604,65.25912809,64.88738105,64.85985773,65.21231793,65.65845878,65.997126,65.68601785,63.46488386,63.06938201,63.26532742,63.2442102,63.09148755,63.4051379,63.72287947,64.16441072,64.58707013,64.98204219,65.2998278,63.23383789,63.79569865
"Hong Kong SAR, China",HKG,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.32299805,76.5530014,76.72699738,76.19300079,73.93499756,73.63500214,74.10500336,72.03199768,69.17500305,68.98200226,68.55000305,66.43900299,65.3690033,66.15100098,66.42199707,66.93299866,67.24299622,66.875,65.21800232,65.04100037,65.67500305,66.10399628,66.55699921,66.35299683,66.44200134,66.04599762,65.9980011,66.31500244,65.02899933,61.60599899,61.67599869
Honduras,HND,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.77100372,85.51899719,85.32900238,85.15499878,85.03299713,83.8769989,84.6230011,84.02700043,83.90100098,82.69799805,81.94000244,81.57099915,80.02899933,79.23400116,79.09200287,79.23799896,78.47200012,77.95300293,78.90399933,78.80400085,77.39399719,76.50499725,78.46900177,77.85500336,78.22499847,76.63999939,79.80799866,79.30699921,78.56500244,72.79299927,73.68599701
Heavily indebted poor countries (HIPC),HPC,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.86586337,76.72291293,76.5861913,76.4543675,76.3527634,76.32034211,76.30522146,76.25803249,76.09117485,75.92797994,75.90482614,75.88876151,75.87896206,75.90390751,75.87794105,75.79517023,75.593262,75.36780142,75.19108478,74.80764113,74.56903192,74.27882817,74.1831758,73.9020817,73.56964696,73.38294349,73.2514373,73.08390927,72.88093329,70.83020585,71.21297614
Croatia,HRV,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.83200073,59.98699951,59.26200104,58.34600067,57.67499924,57.00899887,55.9679985,54.04100037,51.86100006,49.54100037,49.59700012,51.38499832,51.27099991,52.18500137,50.77299881,50.76599884,56.13399887,56.93999863,55.41400146,53.08300018,51.63399887,49.52799988,47.52299881,49.20399857,49.96699905,50.56600189,52.06499863,53.03900146,54.04899979,53.65999985,53.61000061
Haiti,HTI,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.68599701,70.91300201,70.21299744,69.43699646,68.93599701,68.07700348,67.24900055,66.41899872,65.58999634,63.97900009,63.31499863,62.67200089,62.04100037,61.30699921,60.72499847,60.16600037,59.7120018,60.37099838,61.17399979,61.72000122,62.19100189,62.44900131,62.30699921,62.17100143,62.04899979,61.97399902,61.91999817,61.8409996,61.77999878,60.04899979,60.16500092
Hungary,HUN,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.04299927,56.04199982,52.56100082,52.00899887,52.66699982,51.52199936,51.56900024,51.75099945,53.81700134,54.29899979,54.04499817,54.02600098,54.57699966,54.40800095,54.20100021,54.72999954,54.51900101,53.65000153,51.92499924,51.11500168,51.86800003,52.53699875,54.03099823,57.17900085,58.95600128,61.06700134,62.70399857,63.50400162,64.25900269,63.63800049,64.5719986
IBRD only,IBD,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.02583587,77.83529886,77.45126019,76.99225978,76.497982,76.1182976,75.88268303,75.4387937,75.16452388,75.02761167,74.62330754,74.13480963,73.8336027,73.90393492,73.71430375,73.5778813,73.46259569,73.23825342,72.62252841,72.4822332,72.4369011,72.23455556,71.90428919,71.58536818,71.19506607,70.72773952,70.33771839,70.08516766,69.81283893,66.49440189,67.48590407
