Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Indonesia,IDN,2015,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,9.24635982513428
Indonesia,IDN,2014,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,8.65480041503906
Indonesia,IDN,2011,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,7.88074016571045
Indonesia,IDN,2009,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,7.50207996368408
Indonesia,IDN,2008,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,4.31999015808105
Indonesia,IDN,2007,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,4.49847984313965
Indonesia,IDN,2006,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,6.94960021972656
Indonesia,IDN,1990,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,2.32263994216919
Indonesia,IDN,1980,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,0.802699983119965
Indonesia,IDN,1971,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,0.452749997377396
Indonesia,IDN,2018,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,38.9936599731445
Indonesia,IDN,2017,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,38.9903182983398
Indonesia,IDN,2016,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,37.6970291137695
Indonesia,IDN,2015,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,35.0478897094727
Indonesia,IDN,2014,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,32.65576171875
Indonesia,IDN,2013,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,32.7256202697754
Indonesia,IDN,2012,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,31.0160007476807
Indonesia,IDN,2011,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,24.2106800079346
Indonesia,IDN,2010,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,22.4740791320801
Indonesia,IDN,2009,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,22.3446998596191
Indonesia,IDN,2008,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,19.7026500701904
Indonesia,IDN,2007,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,17.6549701690674
Indonesia,IDN,2006,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,16.4371700286865
Indonesia,IDN,2004,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,14.6636695861816
Indonesia,IDN,2003,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,14.2026500701904
Indonesia,IDN,2002,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,13.7559099197388
Indonesia,IDN,2001,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,12.3156604766846
Indonesia,IDN,2000,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,13.978949546814
Indonesia,IDN,1999,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,13.4240503311157
Indonesia,IDN,1996,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,8.13350009918213
Indonesia,IDN,1995,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,8.77581977844238
Indonesia,IDN,1993,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,7.50690984725952
Indonesia,IDN,1985,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,4.0179500579834
Indonesia,IDN,1984,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,3.38352990150452
Indonesia,IDN,1983,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2.65195989608765
Indonesia,IDN,1982,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,2.43769001960754
Indonesia,IDN,1976,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,1.48563003540039
Indonesia,IDN,1972,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,1.51296997070313
Indonesia,IDN,1970,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,1.40324997901917
Indonesia,IDN,2018,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,33.7519607543945
Indonesia,IDN,2017,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,34.0078506469727
Indonesia,IDN,2016,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,33.2648315429688
Indonesia,IDN,2015,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,31.5122699737549
Indonesia,IDN,2014,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,29.1802806854248
Indonesia,IDN,2013,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,29.428560256958
Indonesia,IDN,2012,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,29.8455791473389
Indonesia,IDN,2011,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,28.4016399383545
Indonesia,IDN,2010,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,25.6777095794678
Indonesia,IDN,2009,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,23.6302108764648
Indonesia,IDN,2008,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,21.6246395111084
Indonesia,IDN,2007,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,17.9332294464111
Indonesia,IDN,2006,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,18.1127395629883
Indonesia,IDN,2004,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,18.4955406188965
Indonesia,IDN,2003,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,17.7883491516113
Indonesia,IDN,2002,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,15.8268604278564
Indonesia,IDN,2001,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,16.0033493041992
Indonesia,IDN,2000,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,15.7530097961426
Indonesia,IDN,1999,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,16.0409393310547
Indonesia,IDN,1996,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,14.8853702545166
Indonesia,IDN,1995,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,13.8401298522949
Indonesia,IDN,1993,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,11.2395496368408
Indonesia,IDN,1985,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,8.2280797958374
Indonesia,IDN,1984,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,7.29652976989746
Indonesia,IDN,1983,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,5.48468017578125
Indonesia,IDN,1982,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,5.24684000015259
Indonesia,IDN,1976,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,3.70006990432739
Indonesia,IDN,1972,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,3.98200011253357
Indonesia,IDN,1970,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,4.36316013336182
Indonesia,IDN,2017,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,68.2
Indonesia,IDN,2012,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,70.3
Indonesia,IDN,2007,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,68.4
Indonesia,IDN,2003,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,68.7
Indonesia,IDN,2021,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.0434782608696
Indonesia,IDN,2020,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,20.3478260869565
Indonesia,IDN,2019,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,17.3913043478261
Indonesia,IDN,2018,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,19.8214285714286
Indonesia,IDN,2017,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,19.8214285714286
Indonesia,IDN,2016,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,17.1171171171171
Indonesia,IDN,2015,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,17.1171171171171
Indonesia,IDN,2014,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,16.9369369369369
Indonesia,IDN,2013,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,18.5714285714286
Indonesia,IDN,2012,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,18.5714285714286
Indonesia,IDN,2011,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,18.2142857142857
Indonesia,IDN,2010,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,18.0357142857143
Indonesia,IDN,2009,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,17.8571428571429
Indonesia,IDN,2008,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.6363636363636
Indonesia,IDN,2007,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.6363636363636
Indonesia,IDN,2006,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.2727272727273
Indonesia,IDN,2005,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.2727272727273
Indonesia,IDN,2004,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.2727272727273
Indonesia,IDN,2003,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8
Indonesia,IDN,2002,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8
Indonesia,IDN,2001,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8
Indonesia,IDN,2000,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8
Indonesia,IDN,1998,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.4
Indonesia,IDN,1997,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,11.4
Indonesia,IDN,2021,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,64.375
Indonesia,IDN,2020,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,64.375
Indonesia,IDN,2019,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,64.375
Indonesia,IDN,2018,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,64.375
Indonesia,IDN,2017,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,64.375
Indonesia,IDN,2016,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,64.375
Indonesia,IDN,2015,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,64.375
Indonesia,IDN,2014,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,64.375
Indonesia,IDN,2013,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,64.375
Indonesia,IDN,2012,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,64.375
Indonesia,IDN,2011,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,64.375
Indonesia,IDN,2010,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,64.375
Indonesia,IDN,2009,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,64.375
Indonesia,IDN,2008,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,64.375
Indonesia,IDN,2007,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,64.375
Indonesia,IDN,2006,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,64.375
Indonesia,IDN,2005,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,64.375
Indonesia,IDN,2004,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,61.875
Indonesia,IDN,2003,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,59.375
Indonesia,IDN,2002,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,50
Indonesia,IDN,2001,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,50
Indonesia,IDN,2000,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,50
Indonesia,IDN,1999,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,50
Indonesia,IDN,1998,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,50
Indonesia,IDN,1997,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,47.5
Indonesia,IDN,1996,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,47.5
Indonesia,IDN,1995,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,47.5
Indonesia,IDN,1994,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,47.5
Indonesia,IDN,1993,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,47.5
Indonesia,IDN,1992,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,47.5
Indonesia,IDN,1991,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,47.5
Indonesia,IDN,1990,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,47.5
Indonesia,IDN,1989,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,47.5
Indonesia,IDN,1988,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,47.5
Indonesia,IDN,1987,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,47.5
Indonesia,IDN,1986,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,47.5
Indonesia,IDN,1985,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,47.5
Indonesia,IDN,1984,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,47.5
Indonesia,IDN,1983,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,47.5
Indonesia,IDN,1982,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,47.5
Indonesia,IDN,1981,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,47.5
Indonesia,IDN,1980,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,47.5
Indonesia,IDN,1979,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,47.5
Indonesia,IDN,1978,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,47.5
Indonesia,IDN,1977,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,47.5
Indonesia,IDN,1976,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,41.25
Indonesia,IDN,1975,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,41.25
Indonesia,IDN,1974,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,41.25
Indonesia,IDN,1973,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,20.625
Indonesia,IDN,1972,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,20.625
Indonesia,IDN,1971,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,20.625
Indonesia,IDN,1970,Women Business and the Law Index Score (scale 1-100),SG.LAW.INDX,20.625
Indonesia,IDN,2017,Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,4.4
Indonesia,IDN,2012,Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,5.7
Indonesia,IDN,2007,Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,6.8
Indonesia,IDN,2003,Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,5.3
Indonesia,IDN,2017,Women who believe a husband is justified in beating his wife when she burns the food (%),SG.VAW.BURN.ZS,1.7
Indonesia,IDN,2012,Women who believe a husband is justified in beating his wife when she burns the food (%),SG.VAW.BURN.ZS,2.5
Indonesia,IDN,2007,Women who believe a husband is justified in beating his wife when she burns the food (%),SG.VAW.BURN.ZS,3.1
Indonesia,IDN,2003,Women who believe a husband is justified in beating his wife when she burns the food (%),SG.VAW.BURN.ZS,3
Indonesia,IDN,2017,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),SG.VAW.GOES.ZS,19
Indonesia,IDN,2012,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),SG.VAW.GOES.ZS,24
Indonesia,IDN,2007,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),SG.VAW.GOES.ZS,23.7
Indonesia,IDN,2003,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),SG.VAW.GOES.ZS,18.2
Indonesia,IDN,2017,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,27.2
Indonesia,IDN,2012,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,27.3
Indonesia,IDN,2007,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,24.7
Indonesia,IDN,2003,Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,19.6
Indonesia,IDN,2017,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,32
Indonesia,IDN,2012,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,34.5
Indonesia,IDN,2007,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,30.8
Indonesia,IDN,2003,Women who believe a husband is justified in beating his wife (any of five reasons) (%),SG.VAW.REAS.ZS,24.8
Indonesia,IDN,2017,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,6
Indonesia,IDN,2012,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,8.9
Indonesia,IDN,2007,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,6.7
Indonesia,IDN,2003,Women who believe a husband is justified in beating his wife when she refuses sex with him (%),SG.VAW.REFU.ZS,6.9
Indonesia,IDN,2003,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,1.2
Indonesia,IDN,2020,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,37.1
Indonesia,IDN,2019,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,36.9
Indonesia,IDN,2018,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,36.7
Indonesia,IDN,2017,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,36.3
Indonesia,IDN,2016,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,35.8
Indonesia,IDN,2015,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,35.2
Indonesia,IDN,2014,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,34.5
Indonesia,IDN,2013,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,33.7
Indonesia,IDN,2012,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,32.9
Indonesia,IDN,2011,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,32
Indonesia,IDN,2010,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,31.1
Indonesia,IDN,2009,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,30
Indonesia,IDN,2008,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,28.7
Indonesia,IDN,2007,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,27.2
Indonesia,IDN,2006,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,25.7
Indonesia,IDN,2005,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,24
Indonesia,IDN,2004,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,22.2
Indonesia,IDN,2003,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,20.3
Indonesia,IDN,2002,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,19
Indonesia,IDN,2001,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,19.5
Indonesia,IDN,2000,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,19.7
Indonesia,IDN,1999,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,18.8
Indonesia,IDN,1998,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,17.5
Indonesia,IDN,1997,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,16.3
Indonesia,IDN,1996,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,15.5
Indonesia,IDN,1995,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,15.2
Indonesia,IDN,1994,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,15
Indonesia,IDN,1993,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,14.9
Indonesia,IDN,1992,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,15.1
Indonesia,IDN,1991,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,15.3
Indonesia,IDN,1990,Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,15.2
Indonesia,IDN,2020,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1
Indonesia,IDN,2019,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1
Indonesia,IDN,2018,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1
Indonesia,IDN,2017,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.2
Indonesia,IDN,2016,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.2
Indonesia,IDN,2015,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.2
Indonesia,IDN,2014,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.2
Indonesia,IDN,2013,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.2
Indonesia,IDN,2012,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.2
Indonesia,IDN,2011,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.2
Indonesia,IDN,2010,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.2
Indonesia,IDN,2009,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.2
Indonesia,IDN,2008,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.2
Indonesia,IDN,2007,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1
Indonesia,IDN,2006,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1
Indonesia,IDN,2005,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1
Indonesia,IDN,2004,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1
Indonesia,IDN,2003,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1
Indonesia,IDN,2002,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1
Indonesia,IDN,2001,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1
Indonesia,IDN,2000,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1
Indonesia,IDN,1999,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1
Indonesia,IDN,1998,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1
Indonesia,IDN,1997,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1
Indonesia,IDN,1996,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1
Indonesia,IDN,1995,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1
Indonesia,IDN,1994,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1
Indonesia,IDN,1993,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1
Indonesia,IDN,1992,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1
Indonesia,IDN,1991,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1
Indonesia,IDN,1990,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,0.1
Indonesia,IDN,2020,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2
Indonesia,IDN,2019,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2
Indonesia,IDN,2018,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2
Indonesia,IDN,2017,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2
Indonesia,IDN,2016,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2
Indonesia,IDN,2015,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2
Indonesia,IDN,2014,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2
Indonesia,IDN,2013,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.3
Indonesia,IDN,2012,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.3
Indonesia,IDN,2011,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.3
Indonesia,IDN,2010,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.3
Indonesia,IDN,2009,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.3
Indonesia,IDN,2008,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.3
Indonesia,IDN,2007,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.3
Indonesia,IDN,2006,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.3
Indonesia,IDN,2005,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2
Indonesia,IDN,2004,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2
Indonesia,IDN,2003,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,0.2
